anio;sem;cod_alumno;cod_asig;nota
2023;2;E-18658;1131;5.3
2023;2;E-18658;1132;4.8
2023;2;E-18658;1133;5.7
2023;2;E-18658;1134;3.9
2023;2;E-18658;1135;6.3
2021;1;E-18659;1101;4.6
2021;1;E-18659;1102;6.7
2021;1;E-18659;1103;4.1
2021;1;E-18659;1104;4.6
2021;1;E-18659;1105;6.3
2021;2;E-18659;1106;5
2021;2;E-18659;1107;3.9
2021;2;E-18659;1108;5.9
2021;2;E-18659;1109;5
2021;2;E-18659;1110;6.7
2021;2;E-18659;1111;3.3
2022;1;E-18659;1112;4
2022;1;E-18659;1113;3.3
2022;1;E-18659;1114;6.6
2022;1;E-18659;1115;3.7
2022;1;E-18659;1116;3.4
2022;1;E-18659;1117;4.2
2022;2;E-18659;1118;3.4
2022;2;E-18659;1119;3.3
2022;2;E-18659;1120;6.8
2022;2;E-18659;1121;3.9
2022;2;E-18659;1122;3.8
2022;2;E-18659;1123;4.9
2023;1;E-18659;1124;3.5
2023;1;E-18659;1125;6.4
2023;1;E-18659;1126;3.1
2023;1;E-18659;1127;4.1
2023;1;E-18659;1128;3.5
2023;1;E-18659;1129;6.5
2023;2;E-18659;1130;3.8
2023;2;E-18659;1131;3.9
2023;2;E-18659;1132;3.3
2023;2;E-18659;1133;6.5
2023;2;E-18659;1134;6.4
2023;2;E-18659;1135;5
2021;1;E-18660;1101;6.1
2021;1;E-18660;1102;5.3
2021;1;E-18660;1103;5.7
2021;1;E-18660;1104;5.6
2021;1;E-18660;1105;6
2021;2;E-18660;1106;4.6
2021;2;E-18660;1107;3.2
2021;2;E-18660;1108;6.8
2021;2;E-18660;1109;5.8
2021;2;E-18660;1110;4.7
2021;2;E-18660;1111;6.2
2022;1;E-18660;1112;5.6
2022;1;E-18660;1113;3.3
2022;1;E-18660;1114;4
2022;1;E-18660;1115;6
2022;1;E-18660;1116;6.1
2022;1;E-18660;1117;3
2022;2;E-18660;1118;5.1
2022;2;E-18660;1119;6.2
2022;2;E-18660;1120;3.7
2022;2;E-18660;1121;5
2022;2;E-18660;1122;4.8
2022;2;E-18660;1123;4
2023;1;E-18660;1124;5
2023;1;E-18660;1125;5.7
2023;1;E-18660;1126;5.2
2023;1;E-18660;1127;4
2023;1;E-18660;1128;6.6
2023;1;E-18660;1129;5.3
2023;2;E-18660;1130;6.3
2023;2;E-18660;1131;5.4
2023;2;E-18660;1132;5.1
2023;2;E-18660;1133;6.9
2023;2;E-18660;1134;3.3
2023;2;E-18660;1135;5.9
2021;1;E-18661;1101;5.4
2021;1;E-18661;1102;5
2021;1;E-18661;1103;4.9
2021;1;E-18661;1104;3.1
2021;1;E-18661;1105;5.5
2021;2;E-18661;1106;3.2
2021;2;E-18661;1107;4.3
2021;2;E-18661;1108;4.1
2021;2;E-18661;1109;5.9
2021;2;E-18661;1110;4.7
2021;2;E-18661;1111;4
2022;1;E-18661;1112;4.9
2022;1;E-18661;1113;5
2022;1;E-18661;1114;4.2
2022;1;E-18661;1115;4.7
2022;1;E-18661;1116;6.3
2022;1;E-18661;1117;6.3
2022;2;E-18661;1118;3.7
2022;2;E-18661;1119;4.1
2022;2;E-18661;1120;3.3
2022;2;E-18661;1121;3.9
2022;2;E-18661;1122;3
2022;2;E-18661;1123;3.4
2023;1;E-18661;1124;6.5
2023;1;E-18661;1125;3.5
2023;1;E-18661;1126;5.5
2023;1;E-18661;1127;4.6
2023;1;E-18661;1128;5.7
2023;1;E-18661;1129;6
2023;2;E-18661;1130;6.2
2023;2;E-18661;1131;3.2
2023;2;E-18661;1132;6
2023;2;E-18661;1133;6.9
2023;2;E-18661;1134;3.9
2023;2;E-18661;1135;6.3
2021;1;E-18662;1101;4.3
2021;1;E-18662;1102;4.9
2021;1;E-18662;1103;3.2
2021;1;E-18662;1104;4.8
2021;1;E-18662;1105;4.2
2021;2;E-18662;1106;4.4
2021;2;E-18662;1107;4.9
2021;2;E-18662;1108;4.8
2021;2;E-18662;1109;6.2
2021;2;E-18662;1110;5.5
2021;2;E-18662;1111;5.3
2022;1;E-18662;1112;5.4
2022;1;E-18662;1113;4.3
2022;1;E-18662;1114;4.5
2022;1;E-18662;1115;5
2022;1;E-18662;1116;4.8
2022;1;E-18662;1117;3
2022;2;E-18662;1118;6.3
2022;2;E-18662;1119;6.6
2022;2;E-18662;1120;3.9
2022;2;E-18662;1121;3.3
2022;2;E-18662;1122;6.4
2022;2;E-18662;1123;5
2023;1;E-18662;1124;6.1
2023;1;E-18662;1125;5.5
2023;1;E-18662;1126;5.5
2023;1;E-18662;1127;6.9
2023;1;E-18662;1128;3.3
2023;1;E-18662;1129;5.9
2023;2;E-18662;1130;5.7
2023;2;E-18662;1131;3.8
2023;2;E-18662;1132;5.6
2023;2;E-18662;1133;5.1
2023;2;E-18662;1134;6.8
2023;2;E-18662;1135;5.1
2021;1;E-18663;1101;4.9
2021;1;E-18663;1102;6.7
2021;1;E-18663;1103;4.5
2021;1;E-18663;1104;4.9
2021;1;E-18663;1105;3.2
2021;2;E-18663;1106;4
2021;2;E-18663;1107;5.3
2021;2;E-18663;1108;5.5
2021;2;E-18663;1109;5.8
2021;2;E-18663;1110;4.2
2021;2;E-18663;1111;5.8
2022;1;E-18663;1112;5.9
2022;1;E-18663;1113;3.8
2022;1;E-18663;1114;5.4
2022;1;E-18663;1115;6
2022;1;E-18663;1116;3.6
2022;1;E-18663;1117;5.2
2022;2;E-18663;1118;6.6
2022;2;E-18663;1119;6.8
2022;2;E-18663;1120;4.8
2022;2;E-18663;1121;3.4
2022;2;E-18663;1122;7
2022;2;E-18663;1123;5.1
2023;1;E-18663;1124;4.4
2023;1;E-18663;1125;6.5
2023;1;E-18663;1126;5.8
2023;1;E-18663;1127;5.4
2023;1;E-18663;1128;6
2023;1;E-18663;1129;3.3
2023;2;E-18663;1130;3.6
2023;2;E-18663;1131;4.6
2023;2;E-18663;1132;4
2023;2;E-18663;1133;3.1
2023;2;E-18663;1134;3.8
2023;2;E-18663;1135;6.1
2021;1;E-18664;1101;5.9
2021;1;E-18664;1102;3.6
2021;1;E-18664;1103;4.6
2021;1;E-18664;1104;6
2021;1;E-18664;1105;3.9
2021;2;E-18664;1106;4.4
2021;2;E-18664;1107;6.2
2021;2;E-18664;1108;5.8
2021;2;E-18664;1109;3.6
2021;2;E-18664;1110;5.4
2021;2;E-18664;1111;4.5
2022;1;E-18664;1112;4.4
2022;1;E-18664;1113;5.1
2022;1;E-18664;1114;6
2022;1;E-18664;1115;4.5
2022;1;E-18664;1116;4.3
2022;1;E-18664;1117;6.2
2022;2;E-18664;1118;5.2
2022;2;E-18664;1119;4.2
2022;2;E-18664;1120;6.4
2022;2;E-18664;1121;5.6
2022;2;E-18664;1122;3.3
2022;2;E-18664;1123;5.9
2023;1;E-18664;1124;5.7
2023;1;E-18664;1125;3.4
2023;1;E-18664;1126;4.1
2023;1;E-18664;1127;5.8
2023;1;E-18664;1128;4.1
2023;1;E-18664;1129;6.9
2023;2;E-18664;1130;6.1
2023;2;E-18664;1131;3.6
2023;2;E-18664;1132;4.5
2023;2;E-18664;1133;5
2023;2;E-18664;1134;6.7
2023;2;E-18664;1135;6
2021;1;E-18665;1101;5.3
2021;1;E-18665;1102;3.8
2021;1;E-18665;1103;4
2021;1;E-18665;1104;6.5
2021;1;E-18665;1105;4.3
2021;2;E-18665;1106;3.1
2021;2;E-18665;1107;6.5
2021;2;E-18665;1108;6.4
2021;2;E-18665;1109;3.4
2021;2;E-18665;1110;6.2
2021;2;E-18665;1111;4.8
2022;1;E-18665;1112;5.2
2022;1;E-18665;1113;6.7
2022;1;E-18665;1114;6.3
2022;1;E-18665;1115;3.9
2022;1;E-18665;1116;3.3
2022;1;E-18665;1117;3.1
2022;2;E-18665;1118;5.8
2022;2;E-18665;1119;4.3
2022;2;E-18665;1120;6.3
2022;2;E-18665;1121;6.1
2022;2;E-18665;1122;5.3
2022;2;E-18665;1123;4.6
2023;1;E-18665;1124;5.9
2023;1;E-18665;1125;6.9
2023;1;E-18665;1126;5
2023;1;E-18665;1127;4.5
2023;1;E-18665;1128;6.2
2023;1;E-18665;1129;3.6
2023;2;E-18665;1130;3.3
2023;2;E-18665;1131;5.2
2023;2;E-18665;1132;6.3
2023;2;E-18665;1133;4.8
2023;2;E-18665;1134;4
2023;2;E-18665;1135;3.1
2021;1;E-18666;1101;5
2021;1;E-18666;1102;4.7
2021;1;E-18666;1103;5.6
2021;1;E-18666;1104;3.6
2021;1;E-18666;1105;5.3
2021;2;E-18666;1106;4.4
2021;2;E-18666;1107;6.1
2021;2;E-18666;1108;4.4
2021;2;E-18666;1109;4.7
2021;2;E-18666;1110;5.4
2021;2;E-18666;1111;6.1
2022;1;E-18666;1112;4.3
2022;1;E-18666;1113;6.4
2022;1;E-18666;1114;4.7
2022;1;E-18666;1115;4
2022;1;E-18666;1116;4.2
2022;1;E-18666;1117;3.1
2022;2;E-18666;1118;6.4
2022;2;E-18666;1119;4.7
2022;2;E-18666;1120;5.4
2022;2;E-18666;1121;6.1
2022;2;E-18666;1122;6.5
2022;2;E-18666;1123;5.5
2023;1;E-18666;1124;4.9
2023;1;E-18666;1125;3.7
2023;1;E-18666;1126;6.9
2023;1;E-18666;1127;5.9
2023;1;E-18666;1128;3.7
2023;1;E-18666;1129;3.7
2023;2;E-18666;1130;6
2023;2;E-18666;1131;3.9
2023;2;E-18666;1132;4.5
2023;2;E-18666;1133;6
2023;2;E-18666;1134;6.7
2023;2;E-18666;1135;4.3
2021;1;E-18667;1101;5.3
2021;1;E-18667;1102;3.3
2021;1;E-18667;1103;5.1
2021;1;E-18667;1104;3.9
2021;1;E-18667;1105;3.3
2021;2;E-18667;1106;3.2
2021;2;E-18667;1107;4.2
2021;2;E-18667;1108;6.8
2021;2;E-18667;1109;3
2021;2;E-18667;1110;3.6
2021;2;E-18667;1111;5
2022;1;E-18667;1112;3.3
2022;1;E-18667;1113;5.6
2022;1;E-18667;1114;4.3
2022;1;E-18667;1115;6.1
2022;1;E-18667;1116;6.9
2022;1;E-18667;1117;3.2
2022;2;E-18667;1118;4.5
2022;2;E-18667;1119;4.7
2022;2;E-18667;1120;3.4
2022;2;E-18667;1121;5.9
2022;2;E-18667;1122;4.3
2022;2;E-18667;1123;6.1
2023;1;E-18667;1124;6
2023;1;E-18667;1125;6.8
2023;1;E-18667;1126;4.3
2023;1;E-18667;1127;6.7
2023;1;E-18667;1128;6.6
2023;1;E-18667;1129;6.6
2023;2;E-18667;1130;5.6
2023;2;E-18667;1131;6
2023;2;E-18667;1132;4.2
2023;2;E-18667;1133;4.2
2023;2;E-18667;1134;6.5
2023;2;E-18667;1135;3.1
2021;1;E-18668;1101;6.7
2021;1;E-18668;1102;4.2
2021;1;E-18668;1103;4.8
2021;1;E-18668;1104;6.6
2021;1;E-18668;1105;5.6
2021;2;E-18668;1106;4.7
2021;2;E-18668;1107;5.1
2021;2;E-18668;1108;5.5
2021;2;E-18668;1109;3
2021;2;E-18668;1110;3.2
2021;2;E-18668;1111;6.3
2022;1;E-18668;1112;4.9
2022;1;E-18668;1113;4.8
2022;1;E-18668;1114;6.5
2022;1;E-18668;1115;3.1
2022;1;E-18668;1116;3
2022;1;E-18668;1117;5.9
2022;2;E-18668;1118;6.3
2022;2;E-18668;1119;4
2022;2;E-18668;1120;4.7
2022;2;E-18668;1121;4.7
2022;2;E-18668;1122;3.1
2022;2;E-18668;1123;6.2
2023;1;E-18668;1124;4.5
2023;1;E-18668;1125;3
2023;1;E-18668;1126;4.2
2023;1;E-18668;1127;3.9
2023;1;E-18668;1128;6.2
2023;1;E-18668;1129;6.4
2023;2;E-18668;1130;5.1
2023;2;E-18668;1131;5.1
2023;2;E-18668;1132;4.1
2023;2;E-18668;1133;5.7
2023;2;E-18668;1134;5.6
2023;2;E-18668;1135;5.7
2021;1;E-18669;1101;4.3
2021;1;E-18669;1102;3.5
2021;1;E-18669;1103;5.8
2021;1;E-18669;1104;5
2021;1;E-18669;1105;3.8
2021;2;E-18669;1106;6.1
2021;2;E-18669;1107;3.4
2021;2;E-18669;1108;5
2021;2;E-18669;1109;6.4
2021;2;E-18669;1110;3.7
2021;2;E-18669;1111;4
2022;1;E-18669;1112;4.1
2022;1;E-18669;1113;3.1
2022;1;E-18669;1114;4
2022;1;E-18669;1115;4.5
2022;1;E-18669;1116;3
2022;1;E-18669;1117;6.4
2022;2;E-18669;1118;3.1
2022;2;E-18669;1119;5.3
2022;2;E-18669;1120;3.6
2022;2;E-18669;1121;4.9
2022;2;E-18669;1122;4.5
2022;2;E-18669;1123;3.8
2023;1;E-18669;1124;5
2023;1;E-18669;1125;6.9
2023;1;E-18669;1126;4.2
2023;1;E-18669;1127;4.4
2023;1;E-18669;1128;5.1
2023;1;E-18669;1129;5.7
2023;2;E-18669;1130;3.9
2023;2;E-18669;1131;6.3
2023;2;E-18669;1132;5.9
2023;2;E-18669;1133;4.9
2023;2;E-18669;1134;5.7
2023;2;E-18669;1135;3.2
2021;1;E-18670;1101;5.3
2021;1;E-18670;1102;5.7
2021;1;E-18670;1103;3.7
2021;1;E-18670;1104;5
2021;1;E-18670;1105;4.6
2021;2;E-18670;1106;6.2
2021;2;E-18670;1107;4.6
2021;2;E-18670;1108;4.4
2021;2;E-18670;1109;5.7
2021;2;E-18670;1110;6.6
2021;2;E-18670;1111;5
2022;1;E-18670;1112;3.2
2022;1;E-18670;1113;5.5
2022;1;E-18670;1114;6.8
2022;1;E-18670;1115;6.3
2022;1;E-18670;1116;5.9
2022;1;E-18670;1117;6.5
2022;2;E-18670;1118;5.6
2022;2;E-18670;1119;6.1
2022;2;E-18670;1120;4.1
2022;2;E-18670;1121;5.1
2022;2;E-18670;1122;3.7
2022;2;E-18670;1123;6.6
2023;1;E-18670;1124;6.9
2023;1;E-18670;1125;4.7
2023;1;E-18670;1126;5.5
2023;1;E-18670;1127;4.4
2023;1;E-18670;1128;4.8
2023;1;E-18670;1129;5.7
2023;2;E-18670;1130;4.1
2023;2;E-18670;1131;5.3
2023;2;E-18670;1132;5.3
2023;2;E-18670;1133;4.3
2023;2;E-18670;1134;4.6
2023;2;E-18670;1135;3
2021;1;E-18671;1101;6.7
2021;1;E-18671;1102;5.2
2021;1;E-18671;1103;3.9
2021;1;E-18671;1104;4.7
2021;1;E-18671;1105;4.1
2021;2;E-18671;1106;5.9
2021;2;E-18671;1107;3.1
2021;2;E-18671;1108;4
2021;2;E-18671;1109;5.2
2021;2;E-18671;1110;3.5
2021;2;E-18671;1111;5.6
2022;1;E-18671;1112;3.6
2022;1;E-18671;1113;5.7
2022;1;E-18671;1114;5.1
2022;1;E-18671;1115;4.2
2022;1;E-18671;1116;6.9
2022;1;E-18671;1117;3.7
2022;2;E-18671;1118;4.3
2022;2;E-18671;1119;4.2
2022;2;E-18671;1120;6.7
2022;2;E-18671;1121;5.2
2022;2;E-18671;1122;6.1
2022;2;E-18671;1123;5.1
2023;1;E-18671;1124;6.5
2023;1;E-18671;1125;3.7
2023;1;E-18671;1126;5
2023;1;E-18671;1127;5.4
2023;1;E-18671;1128;3.4
2023;1;E-18671;1129;4.8
2023;2;E-18671;1130;4.1
2023;2;E-18671;1131;6.3
2023;2;E-18671;1132;3.1
2023;2;E-18671;1133;6.9
2023;2;E-18671;1134;6.9
2023;2;E-18671;1135;3.2
2021;1;E-18672;1101;5.1
2021;1;E-18672;1102;4
2021;1;E-18672;1103;7
2021;1;E-18672;1104;6.2
2021;1;E-18672;1105;4
2021;2;E-18672;1106;4.8
2021;2;E-18672;1107;5.2
2021;2;E-18672;1108;6.4
2021;2;E-18672;1109;3.9
2021;2;E-18672;1110;5.2
2021;2;E-18672;1111;5.5
2022;1;E-18672;1112;6.3
2022;1;E-18672;1113;6
2022;1;E-18672;1114;5.2
2022;1;E-18672;1115;6.7
2022;1;E-18672;1116;4.2
2022;1;E-18672;1117;5.7
2022;2;E-18672;1118;3.8
2022;2;E-18672;1119;3.3
2022;2;E-18672;1120;6.1
2022;2;E-18672;1121;5.3
2022;2;E-18672;1122;5.8
2022;2;E-18672;1123;4.1
2023;1;E-18672;1124;4.5
2023;1;E-18672;1125;5.1
2023;1;E-18672;1126;6.4
2023;1;E-18672;1127;6.7
2023;1;E-18672;1128;4.4
2023;1;E-18672;1129;3.1
2023;2;E-18672;1130;4.4
2023;2;E-18672;1131;6
2023;2;E-18672;1132;3.7
2023;2;E-18672;1133;7
2023;2;E-18672;1134;4.6
2023;2;E-18672;1135;6.9
2021;1;E-18673;1101;5.6
2021;1;E-18673;1102;4.2
2021;1;E-18673;1103;4.9
2021;1;E-18673;1104;6.7
2021;1;E-18673;1105;4.7
2021;2;E-18673;1106;4.4
2021;2;E-18673;1107;5
2021;2;E-18673;1108;5.9
2021;2;E-18673;1109;5.7
2021;2;E-18673;1110;6.7
2021;2;E-18673;1111;3.3
2022;1;E-18673;1112;4.4
2022;1;E-18673;1113;3.1
2022;1;E-18673;1114;4.7
2022;1;E-18673;1115;3.4
2022;1;E-18673;1116;6.5
2022;1;E-18673;1117;6.3
2022;2;E-18673;1118;3.8
2022;2;E-18673;1119;5.5
2022;2;E-18673;1120;3
2022;2;E-18673;1121;5
2022;2;E-18673;1122;3.7
2022;2;E-18673;1123;6.6
2023;1;E-18673;1124;6.3
2023;1;E-18673;1125;4.4
2023;1;E-18673;1126;6.2
2023;1;E-18673;1127;5.7
2023;1;E-18673;1128;6.4
2023;1;E-18673;1129;5
2023;2;E-18673;1130;3.4
2023;2;E-18673;1131;6.4
2023;2;E-18673;1132;3.9
2023;2;E-18673;1133;6.9
2023;2;E-18673;1134;3.8
2023;2;E-18673;1135;4
2021;1;E-18674;1101;4.1
2021;1;E-18674;1102;4.3
2021;1;E-18674;1103;6.2
2021;1;E-18674;1104;5.8
2021;1;E-18674;1105;4.3
2021;2;E-18674;1106;3.8
2021;2;E-18674;1107;3.9
2021;2;E-18674;1108;4.6
2021;2;E-18674;1109;5.6
2021;2;E-18674;1110;4.7
2021;2;E-18674;1111;4.8
2022;1;E-18674;1112;4.7
2022;1;E-18674;1113;5.8
2022;1;E-18674;1114;3.1
2022;1;E-18674;1115;5.2
2022;1;E-18674;1116;5.6
2022;1;E-18674;1117;6
2022;2;E-18674;1118;6.5
2022;2;E-18674;1119;4.1
2022;2;E-18674;1120;6.1
2022;2;E-18674;1121;5.1
2022;2;E-18674;1122;4.1
2022;2;E-18674;1123;3.4
2023;1;E-18674;1124;5.6
2023;1;E-18674;1125;4.4
2023;1;E-18674;1126;6.7
2023;1;E-18674;1127;3.5
2023;1;E-18674;1128;6.3
2023;1;E-18674;1129;4
2023;2;E-18674;1130;3.7
2023;2;E-18674;1131;5.8
2023;2;E-18674;1132;4.8
2023;2;E-18674;1133;5.6
2023;2;E-18674;1134;4.7
2023;2;E-18674;1135;6.6
2021;1;E-18675;1101;4.2
2021;1;E-18675;1102;7
2021;1;E-18675;1103;6.4
2021;1;E-18675;1104;4.9
2021;1;E-18675;1105;3.6
2021;2;E-18675;1106;6.3
2021;2;E-18675;1107;4.5
2021;2;E-18675;1108;3.2
2021;2;E-18675;1109;4.2
2021;2;E-18675;1110;3.3
2021;2;E-18675;1111;6.3
2022;1;E-18675;1112;4.6
2022;1;E-18675;1113;4.7
2022;1;E-18675;1114;5
2022;1;E-18675;1115;4.7
2022;1;E-18675;1116;3.6
2022;1;E-18675;1117;5.6
2022;2;E-18675;1118;5.1
2022;2;E-18675;1119;5
2022;2;E-18675;1120;5.9
2022;2;E-18675;1121;6.5
2022;2;E-18675;1122;3.9
2022;2;E-18675;1123;4.5
2023;1;E-18675;1124;4.4
2023;1;E-18675;1125;4.7
2023;1;E-18675;1126;5.4
2023;1;E-18675;1127;5.6
2023;1;E-18675;1128;5.4
2023;1;E-18675;1129;5.8
2023;2;E-18675;1130;3.2
2023;2;E-18675;1131;5.5
2023;2;E-18675;1132;6.5
2023;2;E-18675;1133;4.8
2023;2;E-18675;1134;3.9
2023;2;E-18675;1135;7
2021;1;E-18676;1101;4.7
2021;1;E-18676;1102;3.1
2021;1;E-18676;1103;6.8
2021;1;E-18676;1104;6.2
2021;1;E-18676;1105;4.9
2021;2;E-18676;1106;6.6
2021;2;E-18676;1107;5.1
2021;2;E-18676;1108;5.4
2021;2;E-18676;1109;5.1
2021;2;E-18676;1110;5.3
2021;2;E-18676;1111;4.3
2022;1;E-18676;1112;3.2
2022;1;E-18676;1113;3.3
2022;1;E-18676;1114;5.6
2022;1;E-18676;1115;4.5
2022;1;E-18676;1116;4.7
2022;1;E-18676;1117;4.8
2022;2;E-18676;1118;3.2
2022;2;E-18676;1119;5.3
2022;2;E-18676;1120;6
2022;2;E-18676;1121;3.3
2022;2;E-18676;1122;6.2
2022;2;E-18676;1123;6.2
2023;1;E-18676;1124;6.3
2023;1;E-18676;1125;5.6
2023;1;E-18676;1126;5.7
2023;1;E-18676;1127;5.2
2023;1;E-18676;1128;6.5
2023;1;E-18676;1129;3.1
2023;2;E-18676;1130;4.3
2023;2;E-18676;1131;5.3
2023;2;E-18676;1132;3.3
2023;2;E-18676;1133;6.6
2023;2;E-18676;1134;5.7
2023;2;E-18676;1135;3.1
2021;1;E-18677;1101;5.3
2021;1;E-18677;1102;3.2
2021;1;E-18677;1103;4.6
2021;1;E-18677;1104;5.5
2021;1;E-18677;1105;6.1
2021;2;E-18677;1106;5.9
2021;2;E-18677;1107;6.2
2021;2;E-18677;1108;3.9
2021;2;E-18677;1109;5.5
2021;2;E-18677;1110;4.2
2021;2;E-18677;1111;6.7
2022;1;E-18677;1112;5.4
2022;1;E-18677;1113;4.9
2022;1;E-18677;1114;3.3
2022;1;E-18677;1115;6.3
2022;1;E-18677;1116;4.6
2022;1;E-18677;1117;6.7
2022;2;E-18677;1118;5.2
2022;2;E-18677;1119;3.7
2022;2;E-18677;1120;4.6
2022;2;E-18677;1121;3.4
2022;2;E-18677;1122;5.7
2022;2;E-18677;1123;3.2
2023;1;E-18677;1124;3.6
2023;1;E-18677;1125;3.2
2023;1;E-18677;1126;5.6
2023;1;E-18677;1127;3.3
2023;1;E-18677;1128;5.2
2023;1;E-18677;1129;4.9
2023;2;E-18677;1130;5.5
2023;2;E-18677;1131;5.9
2023;2;E-18677;1132;3.3
2023;2;E-18677;1133;5.6
2023;2;E-18677;1134;3
2023;2;E-18677;1135;6.6
2021;1;E-18678;1101;6.4
2021;1;E-18678;1102;6
2021;1;E-18678;1103;6.1
2021;1;E-18678;1104;5.9
2021;1;E-18678;1105;4.1
2021;2;E-18678;1106;3.4
2021;2;E-18678;1107;3.5
2021;2;E-18678;1108;5.7
2021;2;E-18678;1109;6
2021;2;E-18678;1110;3.3
2021;2;E-18678;1111;4.5
2022;1;E-18678;1112;6.4
2022;1;E-18678;1113;5.8
2022;1;E-18678;1114;6.5
2022;1;E-18678;1115;3.3
2022;1;E-18678;1116;5.5
2022;1;E-18678;1117;6.6
2022;2;E-18678;1118;6.6
2022;2;E-18678;1119;4.8
2022;2;E-18678;1120;4.8
2022;2;E-18678;1121;6.5
2022;2;E-18678;1122;3.2
2022;2;E-18678;1123;3
2023;1;E-18678;1124;6.4
2023;1;E-18678;1125;5.9
2023;1;E-18678;1126;5.4
2023;1;E-18678;1127;4.6
2023;1;E-18678;1128;6.5
2023;1;E-18678;1129;3.7
2023;2;E-18678;1130;6.7
2023;2;E-18678;1131;5.6
2023;2;E-18678;1132;5.4
2023;2;E-18678;1133;6.1
2023;2;E-18678;1134;6.7
2023;2;E-18678;1135;4.8
2021;1;E-18679;1101;3.1
2021;1;E-18679;1102;4.8
2021;1;E-18679;1103;4.5
2021;1;E-18679;1104;6.3
2021;1;E-18679;1105;3
2021;2;E-18679;1106;4.3
2021;2;E-18679;1107;5.3
2021;2;E-18679;1108;3.4
2021;2;E-18679;1109;6.1
2021;2;E-18679;1110;5.3
2021;2;E-18679;1111;4.8
2022;1;E-18679;1112;6.7
2022;1;E-18679;1113;4.5
2022;1;E-18679;1114;6.4
2022;1;E-18679;1115;5.3
2022;1;E-18679;1116;5.9
2022;1;E-18679;1117;5.1
2022;2;E-18679;1118;6.1
2022;2;E-18679;1119;6.2
2022;2;E-18679;1120;4.5
2022;2;E-18679;1121;6.2
2022;2;E-18679;1122;5.4
2022;2;E-18679;1123;6.4
2023;1;E-18679;1124;3.1
2023;1;E-18679;1125;6
2023;1;E-18679;1126;4.2
2023;1;E-18679;1127;4.1
2023;1;E-18679;1128;4.1
2023;1;E-18679;1129;5.6
2023;2;E-18679;1130;6.6
2023;2;E-18679;1131;5.9
2023;2;E-18679;1132;5.1
2023;2;E-18679;1133;4.3
2023;2;E-18679;1134;6.3
2023;2;E-18679;1135;4.4
2021;1;E-18680;1101;5.8
2021;1;E-18680;1102;3.4
2021;1;E-18680;1103;6.4
2021;1;E-18680;1104;4.8
2021;1;E-18680;1105;3.3
2021;2;E-18680;1106;4
2021;2;E-18680;1107;7
2021;2;E-18680;1108;5.3
2021;2;E-18680;1109;4.5
2021;2;E-18680;1110;5.1
2021;2;E-18680;1111;6.2
2022;1;E-18680;1112;5.3
2022;1;E-18680;1113;4.3
2022;1;E-18680;1114;6.9
2022;1;E-18680;1115;6.5
2022;1;E-18680;1116;3.8
2022;1;E-18680;1117;3.3
2022;2;E-18680;1118;3.3
2022;2;E-18680;1119;5.8
2022;2;E-18680;1120;5.6
2022;2;E-18680;1121;4.1
2022;2;E-18680;1122;7
2022;2;E-18680;1123;5.1
2023;1;E-18680;1124;5.6
2023;1;E-18680;1125;3.6
2023;1;E-18680;1126;3.8
2023;1;E-18680;1127;6
2023;1;E-18680;1128;5.2
2023;1;E-18680;1129;6.2
2023;2;E-18680;1130;4.3
2023;2;E-18680;1131;4.7
2023;2;E-18680;1132;6.6
2023;2;E-18680;1133;3.1
2023;2;E-18680;1134;3.5
2023;2;E-18680;1135;6.6
2021;1;E-18681;1101;3.2
2021;1;E-18681;1102;3.2
2021;1;E-18681;1103;6.8
2021;1;E-18681;1104;3.1
2021;1;E-18681;1105;3.6
2021;2;E-18681;1106;5.9
2021;2;E-18681;1107;4
2021;2;E-18681;1108;3.9
2021;2;E-18681;1109;4.3
2021;2;E-18681;1110;6.9
2021;2;E-18681;1111;4.7
2022;1;E-18681;1112;3.8
2022;1;E-18681;1113;3.6
2022;1;E-18681;1114;4.4
2022;1;E-18681;1115;6.4
2022;1;E-18681;1116;5.2
2022;1;E-18681;1117;4.7
2022;2;E-18681;1118;6.7
2022;2;E-18681;1119;4.2
2022;2;E-18681;1120;6.4
2022;2;E-18681;1121;6.6
2022;2;E-18681;1122;5.2
2022;2;E-18681;1123;4.7
2023;1;E-18681;1124;6.6
2023;1;E-18681;1125;6.2
2023;1;E-18681;1126;3.2
2023;1;E-18681;1127;5.6
2023;1;E-18681;1128;4
2023;1;E-18681;1129;6.9
2023;2;E-18681;1130;3.3
2023;2;E-18681;1131;3.8
2023;2;E-18681;1132;6.9
2023;2;E-18681;1133;6.2
2023;2;E-18681;1134;6.2
2023;2;E-18681;1135;5.1
2021;1;E-18682;1101;5.7
2021;1;E-18682;1102;3.3
2021;1;E-18682;1103;4
2021;1;E-18682;1104;5.9
2021;1;E-18682;1105;5.8
2021;2;E-18682;1106;3.7
2021;2;E-18682;1107;5
2021;2;E-18682;1108;5.2
2021;2;E-18682;1109;6.2
2021;2;E-18682;1110;5.3
2021;2;E-18682;1111;4.9
2022;1;E-18682;1112;4.2
2022;1;E-18682;1113;5.9
2022;1;E-18682;1114;5.1
2022;1;E-18682;1115;6.1
2022;1;E-18682;1116;4.2
2022;1;E-18682;1117;4.3
2022;2;E-18682;1118;7
2022;2;E-18682;1119;6
2022;2;E-18682;1120;4.8
2022;2;E-18682;1121;6.4
2022;2;E-18682;1122;6.5
